temperatura,data
38.812000,1441367752.715755
38.750000,1441367754.493141
38.625000,1441367756.270442
38.562000,1441367758.047779
38.625000,1441367759.825153
38.687000,1441367761.602511
38.750000,1441367763.379827
38.812000,1441367765.157199
38.812000,1441367766.934541
38.687000,1441367768.711856
38.562000,1441367770.489209
38.500000,1441367772.272419
38.437000,1441367774.049729
38.312000,1441367775.827712
38.187000,1441367777.604447
38.062000,1441367779.381781
38.000000,1441367781.159120
37.937000,1441367782.946271
37.937000,1441367784.723589
37.875000,1441367786.502965
37.812000,1441367788.282170
37.750000,1441367790.062074
37.625000,1441367791.844703
37.562000,1441367793.622026
37.500000,1441367795.399360
37.500000,1441367797.176797
37.437000,1441367798.954321
37.437000,1441367800.732065
37.437000,1441367802.510860
37.437000,1441367804.288024
37.500000,1441367806.065387
37.500000,1441367807.842741
37.437000,1441367809.620068
37.375000,1441367811.403178
37.250000,1441367813.180607
37.250000,1441367814.967736
37.187000,1441367816.745110
37.062000,1441367818.523028
37.000000,1441367820.305680
36.937000,1441367822.082943
36.875000,1441367823.860930
36.812000,1441367825.637651
36.812000,1441367827.417637
36.812000,1441367829.194295
36.812000,1441367830.971644
36.812000,1441367832.749028
36.750000,1441367834.526348
36.687000,1441367836.303655
36.687000,1441367838.080994
36.687000,1441367839.858376
36.687000,1441367841.635709
36.625000,1441367843.413001
36.562000,1441367845.190365
36.562000,1441367846.967731
36.500000,1441367848.747059
36.437000,1441367850.524357
36.375000,1441367852.307563
36.375000,1441367854.084885
36.250000,1441367855.862533
36.187000,1441367857.639686
36.187000,1441367859.416950
36.250000,1441367861.194980
36.187000,1441367862.971644
36.187000,1441367864.749014
36.187000,1441367866.526317
36.062000,1441367868.309515
36.062000,1441367870.086836
36.062000,1441367871.864213
36.000000,1441367873.641560
35.937000,1441367875.418900
35.812000,1441367877.196267
35.812000,1441367878.973616
35.750000,1441367880.750930
35.625000,1441367882.528288
35.562000,1441367884.305719
35.500000,1441367886.084892
35.437000,1441367887.862282
35.375000,1441367889.639670
35.375000,1441367891.416945
35.312000,1441367893.194297
35.250000,1441367894.971621
35.125000,1441367896.749041
