temperatura,data
29.687000,1461529286.790033
29.687000,1461529287.793945
29.687000,1461529288.797847
29.687000,1461529289.801757
29.687000,1461529290.805655
29.687000,1461529291.809566
29.687000,1461529292.813481
29.687000,1461529293.817383
29.687000,1461529294.821277
29.687000,1461529295.825190
29.687000,1461529296.829090
29.687000,1461529297.833003
29.687000,1461529298.836915
29.687000,1461529299.840811
29.687000,1461529300.844869
29.687000,1461529301.848622
29.687000,1461529302.852540
29.687000,1461529303.856452
29.687000,1461529304.860352
29.687000,1461529305.864253
29.687000,1461529306.868156
29.687000,1461529307.872079
29.687000,1461529308.877923
29.687000,1461529309.881833
29.687000,1461529310.885756
29.687000,1461529311.889642
29.687000,1461529312.893555
29.687000,1461529313.897471
29.687000,1461529314.901356
29.687000,1461529315.905286
29.687000,1461529316.909783
29.687000,1461529317.913351
29.687000,1461529318.916988
29.687000,1461529319.920888
29.687000,1461529320.924806
29.687000,1461529321.928717
29.687000,1461529322.932622
29.625000,1461529323.936605
29.687000,1461529324.940443
29.687000,1461529325.944342
29.687000,1461529326.948241
29.687000,1461529327.952138
29.687000,1461529328.956052
29.687000,1461529329.959959
29.687000,1461529330.963860
29.625000,1461529331.967898
29.687000,1461529332.971710
29.687000,1461529333.975590
29.687000,1461529334.979501
29.687000,1461529335.983392
29.687000,1461529336.987300
29.687000,1461529337.991224
29.687000,1461529338.995652
29.687000,1461529339.999615
29.687000,1461529341.002930
29.687000,1461529342.006845
29.687000,1461529343.010748
29.687000,1461529344.014647
29.687000,1461529345.018560
29.687000,1461529346.022462
29.687000,1461529347.026367
29.687000,1461529348.031487
29.687000,1461529349.040181
29.687000,1461529350.049836
29.687000,1461529351.053699
29.687000,1461529352.057651
29.687000,1461529353.061529
29.687000,1461529354.065464
29.687000,1461529355.069406
29.687000,1461529356.073368
29.687000,1461529357.077288
29.687000,1461529358.081054
29.687000,1461529359.084957
29.687000,1461529360.088872
29.687000,1461529361.092767
29.687000,1461529362.096694
29.687000,1461529363.100579
29.687000,1461529364.104531
29.687000,1461529365.108902
29.687000,1461529366.112351
29.687000,1461529367.116206
29.687000,1461529368.120124
29.687000,1461529369.124020
29.687000,1461529370.127934
29.687000,1461529371.131838
29.687000,1461529372.135802
29.687000,1461529373.140208
29.687000,1461529374.143589
29.687000,1461529375.147462
29.687000,1461529376.151383
29.687000,1461529377.155262
29.687000,1461529378.159216
29.687000,1461529379.163077
29.687000,1461529380.167027
29.687000,1461529381.170899
29.687000,1461529382.174812
29.687000,1461529383.178702
29.687000,1461529384.182616
29.687000,1461529385.186521
29.687000,1461529386.190474
29.687000,1461529387.194338
29.687000,1461529388.198252
29.687000,1461529389.202144
29.687000,1461529390.223642
29.687000,1461529391.227533
29.687000,1461529392.231432
29.687000,1461529393.237299
29.687000,1461529394.243158
29.687000,1461529395.251025
29.687000,1461529396.255789
29.687000,1461529397.266742
29.687000,1461529398.272410
29.687000,1461529399.276308
29.687000,1461529400.280226
29.687000,1461529401.289983
29.687000,1461529402.293887
29.687000,1461529403.297807
29.687000,1461529404.301719
29.687000,1461529405.305608
29.687000,1461529406.309524
29.687000,1461529407.314261
29.687000,1461529408.319280
29.687000,1461529409.323186
29.687000,1461529410.327101
29.687000,1461529411.331003
29.687000,1461529412.336888
29.687000,1461529413.342828
29.687000,1461529414.346627
29.687000,1461529415.350534
29.687000,1461529416.354436
29.687000,1461529417.358355
29.687000,1461529418.362257
29.687000,1461529419.366165
29.687000,1461529420.370086
29.687000,1461529421.373981
29.687000,1461529422.377894
29.687000,1461529423.381792
29.687000,1461529424.385696
29.687000,1461529425.389701
29.687000,1461529426.393502
29.687000,1461529427.397415
29.687000,1461529428.401338
29.687000,1461529429.405238
29.687000,1461529430.409144
29.687000,1461529431.413048
29.687000,1461529432.416935
29.687000,1461529433.420860
29.687000,1461529434.424753
29.687000,1461529435.428666
29.687000,1461529436.432589
29.687000,1461529437.436497
29.687000,1461529438.440384
29.687000,1461529439.444306
29.687000,1461529440.448202
29.687000,1461529441.452122
29.687000,1461529442.456005
29.687000,1461529443.459917
29.687000,1461529444.464093
29.687000,1461529445.467738
29.687000,1461529446.471644
29.687000,1461529447.475548
29.687000,1461529448.479453
29.750000,1461529449.483366
29.687000,1461529450.487251
29.687000,1461529451.491166
29.687000,1461529452.495102
29.687000,1461529453.498990
29.687000,1461529454.502894
29.687000,1461529455.506803
29.750000,1461529456.510716
29.687000,1461529457.517435
29.687000,1461529458.530314
29.687000,1461529459.534344
29.687000,1461529460.538720
29.687000,1461529461.542646
29.687000,1461529462.547687
29.687000,1461529463.548529
29.687000,1461529464.552410
29.687000,1461529465.556349
29.687000,1461529466.560228
29.687000,1461529467.567337
29.687000,1461529468.568061
29.687000,1461529469.571960
29.687000,1461529470.575866
29.687000,1461529471.579797
29.687000,1461529472.584859
29.687000,1461529473.587589
29.687000,1461529474.591565
29.687000,1461529475.595390
29.687000,1461529476.599637
29.687000,1461529477.605301
29.687000,1461529478.604497
29.687000,1461529479.609088
29.687000,1461529480.612972
29.687000,1461529481.616879
29.687000,1461529482.621471
29.687000,1461529483.624686
29.687000,1461529484.628631
29.687000,1461529485.632522
29.687000,1461529486.636440
29.687000,1461529487.640359
29.687000,1461529488.644305
29.687000,1461529489.648134
29.687000,1461529490.652041
29.687000,1461529491.655930
29.687000,1461529492.659871
29.687000,1461529493.663754
29.687000,1461529494.667695
29.687000,1461529495.671574
29.687000,1461529496.675474
29.687000,1461529497.679427
29.687000,1461529498.683268
29.687000,1461529499.687258
29.687000,1461529500.691095
29.687000,1461529501.694997
29.687000,1461529502.698938
29.687000,1461529503.702813
29.687000,1461529504.706708
29.687000,1461529505.710617
29.687000,1461529506.714530
29.687000,1461529507.718476
29.687000,1461529508.722343
29.687000,1461529509.726227
29.687000,1461529510.730159
29.687000,1461529511.734079
29.687000,1461529512.737968
29.687000,1461529513.741858
29.687000,1461529514.745780
29.687000,1461529515.749679
29.687000,1461529516.753589
29.687000,1461529517.759468
29.687000,1461529518.763363
29.687000,1461529519.767263
29.687000,1461529520.771258
29.687000,1461529521.775073
29.687000,1461529522.778996
29.687000,1461529523.782902
29.687000,1461529524.786804
29.750000,1461529525.790695
29.687000,1461529526.794599
29.687000,1461529527.798506
29.687000,1461529528.802401
29.687000,1461529529.806314
29.687000,1461529530.810217
29.687000,1461529531.814190
29.687000,1461529532.820811
29.687000,1461529533.827812
29.687000,1461529534.833645
29.687000,1461529535.837575
29.687000,1461529536.841498
29.687000,1461529537.845404
29.687000,1461529538.849307
29.750000,1461529539.853206
29.750000,1461529540.857927
29.687000,1461529541.866235
29.687000,1461529542.870167
29.750000,1461529543.874027
29.750000,1461529544.877933
29.687000,1461529545.881833
29.687000,1461529546.885750
29.687000,1461529547.889776
29.687000,1461529548.893561
29.687000,1461529549.897470
29.750000,1461529550.901491
29.687000,1461529551.905271
29.687000,1461529552.909189
29.687000,1461529553.922858
29.687000,1461529554.926768
29.750000,1461529555.930668
29.687000,1461529556.935182
29.750000,1461529557.938481
29.687000,1461529558.942388
29.750000,1461529559.946294
29.750000,1461529560.950190
29.687000,1461529561.954094
29.750000,1461529562.958011
29.687000,1461529563.961912
29.687000,1461529564.965821
29.687000,1461529565.969718
29.750000,1461529566.973637
29.687000,1461529567.977523
29.750000,1461529568.981430
29.750000,1461529569.985329
29.750000,1461529570.989262
29.750000,1461529571.993702
29.750000,1461529572.997783
29.750000,1461529574.000982
29.750000,1461529575.004893
29.687000,1461529576.008790
29.687000,1461529577.012684
29.750000,1461529578.016616
29.750000,1461529579.020512
29.750000,1461529580.024407
29.750000,1461529581.029327
29.750000,1461529582.035041
29.750000,1461529583.038081
29.687000,1461529584.042019
29.750000,1461529585.045874
29.750000,1461529586.049848
29.687000,1461529587.053695
29.750000,1461529588.059612
29.750000,1461529589.063500
29.687000,1461529590.067419
29.687000,1461529591.071269
29.750000,1461529592.075239
29.687000,1461529593.079096
29.750000,1461529594.083016
29.750000,1461529595.090905
29.750000,1461529596.094716
29.750000,1461529597.104486
29.750000,1461529598.108396
29.750000,1461529599.112298
29.750000,1461529600.116194
29.750000,1461529601.121105
29.687000,1461529602.125961
29.750000,1461529603.129880
29.750000,1461529604.133783
29.687000,1461529605.139651
29.750000,1461529606.143578
29.750000,1461529607.147445
29.750000,1461529608.151360
29.750000,1461529609.155259
29.687000,1461529610.159164
29.750000,1461529611.163080
29.750000,1461529612.166988
29.687000,1461529613.172847
29.687000,1461529614.176764
29.750000,1461529615.180653
29.750000,1461529616.184568
29.750000,1461529617.188464
29.750000,1461529618.192368
29.750000,1461529619.196280
29.750000,1461529620.200182
29.750000,1461529621.204098
29.687000,1461529622.208004
29.750000,1461529623.211909
29.750000,1461529624.215812
29.750000,1461529625.219713
29.687000,1461529626.223615
29.687000,1461529627.227636
29.750000,1461529628.231438
29.687000,1461529629.235351
29.750000,1461529630.239235
29.750000,1461529631.243149
29.750000,1461529632.247061
29.750000,1461529633.250965
29.750000,1461529634.254871
29.750000,1461529635.258775
29.750000,1461529636.262694
29.750000,1461529637.266602
29.750000,1461529638.272454
29.750000,1461529639.278322
29.750000,1461529640.286044
29.750000,1461529641.290917
29.750000,1461529642.296779
29.750000,1461529643.307756
29.750000,1461529644.312078
29.750000,1461529645.315355
29.750000,1461529646.319288
29.750000,1461529647.324798
29.750000,1461529648.329053
29.750000,1461529649.332959
29.750000,1461529650.336967
29.750000,1461529651.340786
29.750000,1461529652.344725
29.750000,1461529653.348586
29.750000,1461529654.352489
29.750000,1461529655.356393
29.750000,1461529656.360314
29.750000,1461529657.364196
29.750000,1461529658.368149
29.750000,1461529659.372173
29.750000,1461529660.375962
29.750000,1461529661.379870
29.750000,1461529662.383778
29.750000,1461529663.387684
29.750000,1461529664.391587
29.750000,1461529665.395493
29.750000,1461529666.399419
29.750000,1461529667.403309
29.750000,1461529668.408317
29.750000,1461529669.413074
29.750000,1461529670.416980
29.750000,1461529671.420889
29.750000,1461529672.424795
29.750000,1461529673.428709
29.750000,1461529674.432617
29.750000,1461529675.436510
29.750000,1461529676.441512
29.750000,1461529677.446822
29.750000,1461529678.450175
29.750000,1461529679.454085
29.750000,1461529680.457993
29.750000,1461529681.461917
29.750000,1461529682.465807
29.750000,1461529683.467765
29.750000,1461529684.471687
29.750000,1461529685.475584
29.750000,1461529686.479474
29.750000,1461529687.483395
29.750000,1461529688.492132
29.750000,1461529689.499008
29.750000,1461529690.502923
29.750000,1461529691.506943
29.750000,1461529692.510733
29.750000,1461529693.514612
29.750000,1461529694.518516
29.750000,1461529695.522429
29.750000,1461529696.526347
29.750000,1461529697.530260
29.750000,1461529698.534839
29.750000,1461529699.538339
29.750000,1461529700.542995
29.750000,1461529701.546167
29.750000,1461529702.553829
29.750000,1461529703.561489
29.750000,1461529704.565399
29.750000,1461529705.569312
29.750000,1461529706.573225
29.750000,1461529707.577186
29.750000,1461529708.581170
29.750000,1461529709.584999
29.750000,1461529710.590803
29.750000,1461529711.594753
29.750000,1461529712.598753
29.750000,1461529713.603626
29.750000,1461529714.608450
29.812000,1461529715.612547
29.750000,1461529716.616869
29.750000,1461529717.622330
29.750000,1461529718.627315
29.750000,1461529719.632461
29.750000,1461529720.636007
29.750000,1461529721.640884
29.750000,1461529722.645770
29.750000,1461529723.650755
29.750000,1461529724.655898
29.750000,1461529725.663140
29.750000,1461529726.667256
29.750000,1461529727.672260
29.750000,1461529728.677901
29.750000,1461529729.682870
29.750000,1461529730.686987
29.750000,1461529731.692621
29.750000,1461529732.696691
29.750000,1461529733.707973
29.750000,1461529734.711887
29.750000,1461529735.715808
29.750000,1461529736.719759
29.750000,1461529737.725225
29.750000,1461529738.731430
29.750000,1461529739.735923
29.750000,1461529740.739519
29.750000,1461529741.743616
29.750000,1461529742.764593
29.750000,1461529743.772452
29.750000,1461529744.776353
29.750000,1461529745.780270
29.750000,1461529746.784656
29.750000,1461529747.788631
29.750000,1461529748.793933
29.750000,1461529749.797846
29.750000,1461529750.801755
29.750000,1461529751.807622
29.750000,1461529752.812049
29.750000,1461529753.817373
29.750000,1461529754.821273
29.750000,1461529755.825163
29.750000,1461529756.829100
29.750000,1461529757.833420
29.750000,1461529758.840806
29.750000,1461529759.844688
29.750000,1461529760.848593
29.750000,1461529761.853733
29.750000,1461529762.862453
29.750000,1461529763.866198
29.750000,1461529764.870114
29.750000,1461529765.874007
29.750000,1461529766.877928
29.750000,1461529767.881904
29.750000,1461529768.885717
29.750000,1461529769.890686
29.750000,1461529770.895472
29.750000,1461529771.899377
29.750000,1461529772.903280
29.750000,1461529773.907187
29.750000,1461529774.911094
29.750000,1461529775.915017
29.750000,1461529776.918910
29.750000,1461529777.923958
29.750000,1461529778.928705
29.750000,1461529779.932576
29.750000,1461529780.936486
29.750000,1461529781.940420
29.750000,1461529782.944308
29.750000,1461529783.948287
29.750000,1461529784.952270
29.750000,1461529785.956309
29.750000,1461529786.964018
29.750000,1461529787.970627
29.750000,1461529788.979732
29.750000,1461529789.987555
29.750000,1461529791.014652
29.750000,1461529792.019804
29.750000,1461529793.024418
29.750000,1461529794.028314
29.750000,1461529795.038139
29.750000,1461529796.047885
29.750000,1461529797.051757
29.750000,1461529798.057647
29.750000,1461529799.061519
29.750000,1461529800.065683
29.750000,1461529801.069341
29.750000,1461529802.073234
29.750000,1461529803.077146
29.750000,1461529804.081050
29.750000,1461529805.084955
29.750000,1461529806.088858
29.750000,1461529807.092778
29.750000,1461529808.097247
29.750000,1461529809.100578
29.750000,1461529810.104484
29.750000,1461529811.108387
29.750000,1461529812.112295
29.750000,1461529813.116209
29.750000,1461529814.120080
29.750000,1461529815.124002
29.750000,1461529816.127913
29.750000,1461529817.131963
29.750000,1461529818.135868
29.750000,1461529819.139901
29.750000,1461529820.144537
29.750000,1461529821.148558
29.750000,1461529822.153734
29.750000,1461529823.158338
29.750000,1461529824.163897
29.750000,1461529825.169629
29.750000,1461529826.173631
29.750000,1461529827.178639
29.750000,1461529828.183541
29.750000,1461529829.191058
29.750000,1461529830.193061
29.750000,1461529831.196963
29.750000,1461529832.203027
29.750000,1461529833.208526
29.750000,1461529834.216709
29.812000,1461529835.220611
29.750000,1461529836.226518
29.750000,1461529837.232326
29.750000,1461529838.236245
29.750000,1461529839.244028
29.750000,1461529840.248928
29.750000,1461529841.253798
29.750000,1461529842.259670
29.750000,1461529843.265581
29.750000,1461529844.271394
29.750000,1461529845.280514
29.750000,1461529846.285053
29.750000,1461529847.292931
29.750000,1461529848.296780
29.812000,1461529849.302639
29.750000,1461529850.308499
29.750000,1461529851.314353
29.750000,1461529852.322174
29.750000,1461529853.327096
29.750000,1461529854.335133
29.750000,1461529855.339752
29.750000,1461529856.345607
29.750000,1461529857.351470
29.750000,1461529858.358657
29.750000,1461529859.363188
29.750000,1461529860.369047
29.750000,1461529861.377015
29.750000,1461529862.382723
29.750000,1461529863.388576
29.750000,1461529864.394437
29.750000,1461529865.400299
29.750000,1461529866.406157
29.750000,1461529867.412037
29.750000,1461529868.417871
29.750000,1461529869.425703
29.750000,1461529870.430635
29.750000,1461529871.435449
29.750000,1461529872.443309
29.750000,1461529873.448190
29.750000,1461529874.453030
29.750000,1461529875.458899
29.750000,1461529876.466030
29.750000,1461529877.470616
29.750000,1461529878.476469
29.750000,1461529879.482329
29.750000,1461529880.488194
29.750000,1461529881.496039
29.812000,1461529882.500937
29.750000,1461529883.505760
29.750000,1461529884.511624
29.750000,1461529885.517483
29.750000,1461529886.523344
29.750000,1461529887.529201
29.750000,1461529888.535062
29.750000,1461529889.540917
29.750000,1461529890.546775
29.750000,1461529891.552634
29.750000,1461529892.560491
29.750000,1461529893.566318
29.750000,1461529894.572217
29.750000,1461529895.578034
29.750000,1461529896.583892
29.750000,1461529897.589746
29.750000,1461529898.597277
29.750000,1461529899.601475
29.750000,1461529900.607329
29.750000,1461529901.613184
29.750000,1461529902.619052
29.750000,1461529903.624917
29.750000,1461529904.632825
29.750000,1461529905.637649
29.750000,1461529906.642495
29.750000,1461529907.648351
29.750000,1461529908.654211
29.750000,1461529909.660063
29.750000,1461529910.665922
29.750000,1461529911.672804
29.750000,1461529912.677643
29.750000,1461529913.684797
29.750000,1461529914.689359
29.750000,1461529915.695224
29.750000,1461529916.701081
29.750000,1461529917.706942
29.750000,1461529918.712792
29.750000,1461529919.719754
29.750000,1461529920.724513
29.750000,1461529921.735490
29.750000,1461529922.741153
29.750000,1461529923.745059
29.750000,1461529924.748959
29.687000,1461529925.752871
29.750000,1461529926.756789
29.750000,1461529927.760697
29.750000,1461529928.764596
29.750000,1461529929.768510
29.750000,1461529930.772410
29.750000,1461529931.776316
29.750000,1461529932.780223
29.750000,1461529933.784151
29.750000,1461529934.788044
29.750000,1461529935.791940
29.750000,1461529936.795890
29.750000,1461529937.799759
29.750000,1461529938.803658
29.687000,1461529939.807581
29.750000,1461529940.811465
29.687000,1461529941.815374
29.687000,1461529942.819288
29.750000,1461529943.823195
29.750000,1461529944.827137
29.750000,1461529945.831015
29.750000,1461529946.834915
29.750000,1461529947.838822
29.750000,1461529948.842723
29.750000,1461529949.846637
29.750000,1461529950.850533
29.750000,1461529951.854455
29.750000,1461529952.858347
29.750000,1461529953.862276
29.750000,1461529954.866178
29.750000,1461529955.870082
29.750000,1461529956.873976
29.750000,1461529957.877875
29.750000,1461529958.881803
29.750000,1461529959.885809
29.750000,1461529960.889601
29.750000,1461529961.893508
29.750000,1461529962.900156
29.750000,1461529963.915008
29.750000,1461529964.918918
29.750000,1461529965.922823
29.750000,1461529966.926730
29.750000,1461529967.937669
29.750000,1461529968.938472
29.750000,1461529969.942387
29.750000,1461529970.946288
29.750000,1461529971.950189
29.750000,1461529972.961613
29.750000,1461529973.961914
29.750000,1461529974.965806
29.750000,1461529975.969721
29.750000,1461529976.973638
29.750000,1461529977.983167
29.750000,1461529978.983392
29.750000,1461529979.987306
29.750000,1461529980.991197
29.750000,1461529981.995659
29.750000,1461529982.999617
29.750000,1461529983.999552
29.750000,1461529985.002937
29.750000,1461529986.006846
29.750000,1461529987.010759
29.750000,1461529988.020298
29.687000,1461529989.022458
29.750000,1461529990.026362
29.750000,1461529991.030982
29.750000,1461529992.035561
29.750000,1461529993.040598
29.750000,1461529994.042038
29.750000,1461529995.045899
29.750000,1461529996.049858
29.750000,1461529997.053712
29.750000,1461529998.059593
29.750000,1461529999.063550
29.750000,1461530000.067397
29.750000,1461530001.071289
29.750000,1461530002.075238
29.750000,1461530003.079104
29.750000,1461530004.083041
29.750000,1461530005.086910
29.750000,1461530006.090834
29.750000,1461530007.094716
29.750000,1461530008.099150
29.750000,1461530009.104490
29.750000,1461530010.108392
29.750000,1461530011.112298
29.750000,1461530012.116208
29.750000,1461530013.120111
29.750000,1461530014.124015
29.750000,1461530015.127920
29.750000,1461530016.131806
29.750000,1461530017.136312
29.750000,1461530018.139655
29.750000,1461530019.143544
29.750000,1461530020.147456
29.750000,1461530021.151358
29.750000,1461530022.155276
29.750000,1461530023.159166
29.750000,1461530024.163075
29.750000,1461530025.168940
29.750000,1461530026.172852
29.750000,1461530027.176757
29.750000,1461530028.180659
29.750000,1461530029.184556
29.750000,1461530030.188466
29.750000,1461530031.192481
29.750000,1461530032.196286
29.750000,1461530033.200462
29.750000,1461530034.204089
29.750000,1461530035.207996
29.750000,1461530036.211913
29.750000,1461530037.215803
29.750000,1461530038.219712
29.750000,1461530039.295900
29.750000,1461530040.299805
29.750000,1461530041.303704
29.750000,1461530042.307721
29.750000,1461530043.311561
29.750000,1461530044.315511
29.750000,1461530045.320553
29.750000,1461530046.329109
29.750000,1461530047.333010
29.750000,1461530048.336938
29.750000,1461530049.340815
29.750000,1461530050.344740
29.750000,1461530051.348647
29.750000,1461530052.352539
29.750000,1461530053.356440
29.750000,1461530054.360350
29.750000,1461530055.364255
29.750000,1461530056.368166
29.750000,1461530057.372062
29.750000,1461530058.375966
29.750000,1461530059.379879
29.750000,1461530060.383794
29.750000,1461530061.387697
29.750000,1461530062.391600
29.750000,1461530063.395505
29.750000,1461530064.399409
29.750000,1461530065.403328
29.687000,1461530066.407223
29.750000,1461530067.411120
29.750000,1461530068.415026
29.750000,1461530069.420108
29.750000,1461530070.424814
29.750000,1461530071.428702
29.750000,1461530072.432614
29.750000,1461530073.436527
29.750000,1461530074.440418
29.687000,1461530075.444320
29.750000,1461530076.448233
29.750000,1461530077.452135
29.750000,1461530078.456059
29.750000,1461530079.459948
29.750000,1461530080.463862
29.750000,1461530081.467767
29.750000,1461530082.471682
29.750000,1461530083.475565
29.687000,1461530084.479479
29.750000,1461530085.483384
29.750000,1461530086.489256
29.750000,1461530087.493164
29.750000,1461530088.497067
29.750000,1461530089.500967
29.750000,1461530090.504864
29.750000,1461530091.508794
29.750000,1461530092.512691
29.750000,1461530093.516591
29.750000,1461530094.522459
29.750000,1461530095.526381
29.750000,1461530096.530281
29.687000,1461530097.534188
29.750000,1461530098.538073
29.750000,1461530099.541985
29.750000,1461530100.545884
29.687000,1461530101.549802
29.750000,1461530102.553710
29.750000,1461530103.557617
29.687000,1461530104.561518
29.687000,1461530105.565420
29.750000,1461530106.569336
29.750000,1461530107.573222
29.750000,1461530108.577151
29.750000,1461530109.581034
29.750000,1461530110.585217
29.750000,1461530111.588858
29.750000,1461530112.592767
29.750000,1461530113.596680
29.750000,1461530114.600574
29.750000,1461530115.604475
29.750000,1461530116.608385
29.750000,1461530117.612292
29.750000,1461530118.616477
29.687000,1461530119.620100
29.750000,1461530120.624020
29.750000,1461530121.627926
29.750000,1461530122.631830
29.750000,1461530123.635740
29.687000,1461530124.639636
29.687000,1461530125.643539
29.687000,1461530126.648068
29.687000,1461530127.651360
29.750000,1461530128.655269
29.750000,1461530129.659172
29.750000,1461530130.663936
29.687000,1461530131.685101
29.750000,1461530132.689010
29.687000,1461530133.692896
29.687000,1461530134.700702
29.750000,1461530135.702661
29.750000,1461530136.706583
29.750000,1461530137.712421
29.687000,1461530138.716331
29.687000,1461530139.722200
29.750000,1461530140.730001
29.687000,1461530141.734142
29.687000,1461530142.737850
29.750000,1461530143.743698
29.687000,1461530144.751492
29.687000,1461530145.755401
29.750000,1461530146.759303
29.750000,1461530147.765156
29.750000,1461530148.772963
29.687000,1461530149.777283
29.750000,1461530150.782709
29.687000,1461530151.786664
29.687000,1461530152.792522
29.750000,1461530153.800311
29.750000,1461530154.804236
29.687000,1461530155.810096
29.750000,1461530156.817899
29.687000,1461530157.824150
29.750000,1461530158.831937
29.687000,1461530159.836788
29.750000,1461530160.841703
29.750000,1461530161.847556
29.687000,1461530162.853419
29.750000,1461530163.861370
29.750000,1461530164.867101
29.750000,1461530165.872967
29.687000,1461530166.878822
29.687000,1461530167.884664
29.750000,1461530168.890521
29.750000,1461530169.901413
29.750000,1461530170.905266
29.750000,1461530171.909116
29.750000,1461530172.913039
29.750000,1461530173.916944
29.687000,1461530174.920845
29.687000,1461530175.924763
29.750000,1461530176.928653
29.750000,1461530177.932583
29.750000,1461530178.936468
29.687000,1461530179.940397
29.687000,1461530180.944284
29.687000,1461530181.948190
29.687000,1461530182.952094
29.750000,1461530183.956002
29.750000,1461530184.959926
29.687000,1461530185.963820
29.750000,1461530186.967727
29.687000,1461530187.972247
29.687000,1461530188.975560
29.750000,1461530189.979435
29.750000,1461530190.983917
29.687000,1461530191.987253
29.687000,1461530192.991156
29.687000,1461530193.995599
29.687000,1461530194.999288
29.687000,1461530196.002940
29.687000,1461530197.006819
29.687000,1461530198.010745
29.687000,1461530199.014637
29.750000,1461530200.018551
29.750000,1461530201.022459
29.687000,1461530202.026464
29.750000,1461530203.030981
29.687000,1461530204.035068
29.687000,1461530205.040181
29.687000,1461530206.045938
29.750000,1461530207.049797
29.750000,1461530208.055704
29.750000,1461530209.059565
29.687000,1461530210.063518
29.750000,1461530211.067445
29.750000,1461530212.071297
29.687000,1461530213.075200
29.687000,1461530214.079098
29.750000,1461530215.083000
29.750000,1461530216.086908
29.750000,1461530217.090805
29.750000,1461530218.094712
29.750000,1461530219.108403
29.687000,1461530220.112300
29.687000,1461530221.116213
29.750000,1461530222.120107
29.687000,1461530223.130816
29.750000,1461530224.131821
29.687000,1461530225.135726
29.687000,1461530226.139647
29.687000,1461530227.144501
29.750000,1461530228.154341
29.750000,1461530229.155286
29.750000,1461530230.159180
29.750000,1461530231.163072
29.687000,1461530232.166980
29.750000,1461530233.171355
29.750000,1461530234.170891
29.750000,1461530235.174796
29.687000,1461530236.178710
29.750000,1461530237.182601
29.687000,1461530238.186974
29.750000,1461530239.186508
29.750000,1461530240.190409
29.750000,1461530241.194333
29.750000,1461530242.198334
29.750000,1461530243.206952
29.750000,1461530244.209962
29.750000,1461530245.213858
29.687000,1461530246.217762
29.750000,1461530247.221672
29.750000,1461530248.226044
29.750000,1461530249.225576
29.750000,1461530250.229485
29.750000,1461530251.233391
29.750000,1461530252.243158
29.750000,1461530253.247047
29.750000,1461530254.250959
29.750000,1461530255.254866
29.687000,1461530256.258770
29.750000,1461530257.262679
29.750000,1461530258.266584
29.687000,1461530259.270490
29.750000,1461530260.274426
29.750000,1461530261.278326
29.750000,1461530262.282212
29.750000,1461530263.286121
29.687000,1461530264.290025
29.750000,1461530265.293933
29.750000,1461530266.297844
29.750000,1461530267.301754
29.750000,1461530268.305661
29.750000,1461530269.309565
29.750000,1461530270.313431
29.750000,1461530271.317356
29.750000,1461530272.321280
29.750000,1461530273.325162
29.750000,1461530274.329087
29.687000,1461530275.332995
29.750000,1461530276.337572
29.750000,1461530277.341056
29.750000,1461530278.350557
29.750000,1461530279.355041
29.750000,1461530280.358368
29.750000,1461530281.362274
29.750000,1461530282.366184
29.750000,1461530283.370118
29.750000,1461530284.377910
29.750000,1461530285.381805
29.750000,1461530286.385708
29.750000,1461530287.391595
29.750000,1461530288.395507
29.750000,1461530289.399375
29.750000,1461530290.403284
29.750000,1461530291.407198
29.750000,1461530292.411157
29.750000,1461530293.415070
29.750000,1461530294.419085
29.750000,1461530295.426729
29.750000,1461530296.430647
29.750000,1461530297.434593
29.750000,1461530298.438632
29.750000,1461530299.443629
29.750000,1461530300.447584
29.750000,1461530301.456020
29.750000,1461530302.459932
29.750000,1461530303.463849
29.750000,1461530304.467808
29.750000,1461530305.471715
29.750000,1461530306.475638
29.750000,1461530307.479528
29.750000,1461530308.483661
29.750000,1461530309.487547
29.750000,1461530310.492803
29.750000,1461530311.497319
29.750000,1461530312.501458
29.750000,1461530313.505293
29.750000,1461530314.516568
29.750000,1461530315.521150
29.750000,1461530316.524411
29.750000,1461530317.528371
29.750000,1461530318.532494
29.750000,1461530319.536669
29.750000,1461530320.542247
29.750000,1461530321.547187
29.750000,1461530322.555645
29.750000,1461530323.559609
29.750000,1461530324.563505
29.750000,1461530325.567511
29.750000,1461530326.575163
29.750000,1461530327.579073
29.750000,1461530328.582991
29.750000,1461530329.586947
29.750000,1461530330.591021
29.750000,1461530331.596101
29.750000,1461530332.604446
29.750000,1461530333.608371
29.750000,1461530334.612282
29.750000,1461530335.616240
29.750000,1461530336.620232
29.750000,1461530337.627903
29.750000,1461530338.632417
29.750000,1461530339.635852
29.750000,1461530340.643521
29.750000,1461530341.650337
29.750000,1461530342.668951
29.750000,1461530343.672858
29.750000,1461530344.683907
29.812000,1461530345.688453
29.750000,1461530346.692372
29.750000,1461530347.696271
29.750000,1461530348.700185
29.750000,1461530349.704089
29.750000,1461530350.707993
29.750000,1461530351.711901
29.750000,1461530352.715811
29.750000,1461530353.719729
29.750000,1461530354.723625
29.750000,1461530355.727527
29.750000,1461530356.731441
29.750000,1461530357.735334
29.812000,1461530358.739249
29.750000,1461530359.743152
29.750000,1461530360.747166
29.750000,1461530361.751199
29.812000,1461530362.754845
29.750000,1461530363.758755
29.812000,1461530364.762665
29.750000,1461530365.766587
29.750000,1461530366.770552
